5.123428772171112087e+02,5.107822863055054654e+02,4.951763771894472939e+02,4.691665286626817988e+02,4.258167811180731519e+02,5.106030591102887115e+02,5.090424681986830251e+02,4.934365590826249104e+02,4.674267105558591879e+02,4.240769630112506547e+02,5.088632410034664417e+02,5.073026500918605848e+02,4.916967409758024132e+02,4.656868924490365771e+02,4.223371449044283281e+02,5.078193501393729434e+02,5.062587592277670865e+02,4.906528501117090286e+02,4.646430015849431356e+02,4.212932540403345456e+02,5.071234228966440014e+02,5.055628319850381445e+02,4.899569228689799729e+02,4.639470743422141936e+02,4.205973267976056036e+02
5.111685480564996169e+02,5.094468290354640772e+02,4.922296388251082249e+02,4.635343218078467089e+02,4.157087934457452434e+02,5.092708363340125288e+02,5.075491173129771028e+02,4.903319271026211936e+02,4.616366100853597914e+02,4.138110817232580416e+02,5.073731246115254976e+02,5.056514055904900147e+02,4.884342153801342192e+02,4.597388983628726464e+02,4.119133700007715220e+02,5.062344975780333698e+02,5.045127785569977732e+02,4.872955883466419778e+02,4.586002713293805755e+02,4.107747429672785415e+02,5.054754128890385800e+02,5.037536938680029834e+02,4.865365036576472448e+02,4.578411866403857857e+02,4.100156582782843770e+02
5.106644811124549506e+02,5.088261062794052805e+02,4.904423579489110239e+02,4.598027773980853112e+02,4.087368098133773628e+02,5.085737955667561891e+02,5.067354207337069738e+02,4.883516724032126604e+02,4.577120918523868909e+02,4.066461242676784877e+02,5.064831100210578256e+02,5.046447351880084966e+02,4.862609868575142968e+02,4.556214063066886411e+02,4.045554387219796126e+02,5.052286986936388189e+02,5.033903238605894330e+02,4.850065755300951764e+02,4.543669949792692933e+02,4.033010273945609470e+02,5.043924244753595190e+02,5.025540496423100763e+02,4.841703013118159902e+02,4.535307207609897659e+02,4.024647531762813628e+02
5.094351035404227446e+02,5.075458101351345590e+02,4.886528760822563981e+02,4.571646526607899546e+02,4.046842802916813753e+02,5.072340981354476526e+02,5.053448047301599786e+02,4.864518706772817040e+02,4.549636472558153173e+02,4.024832748867062264e+02,5.050330927304729016e+02,5.031437993251852276e+02,4.842508652723069531e+02,4.527626418508406800e+02,4.002822694817314755e+02,5.037124894874881420e+02,5.018231960822002975e+02,4.829302620293220798e+02,4.514420386078558636e+02,3.989616662387469432e+02,5.028320873254982644e+02,5.009427939202104199e+02,4.820498598673325432e+02,4.505616364458657586e+02,3.980812640767563835e+02
5.099383688061855082e+02,5.079869954347274188e+02,4.884732617201488551e+02,4.559503721958488995e+02,4.017455563220168528e+02,5.077420713337648408e+02,5.057906979623072630e+02,4.862769642477286993e+02,4.537540747234287437e+02,3.995492588495969812e+02,5.055457738613448555e+02,5.035944004898871071e+02,4.840806667753086003e+02,4.515577772510084742e+02,3.973529613771767117e+02,5.042279953778928530e+02,5.022766220064349909e+02,4.827628882918566546e+02,4.502399987675564148e+02,3.960351828937250502e+02,5.033494763889248134e+02,5.013981030174669513e+02,4.818843693028887287e+02,4.493614797785883752e+02,3.951566639047565559e+02
5.129473870702430531e+02,5.111041139272527971e+02,4.926713824973549549e+02,4.619501634475223568e+02,4.107481316978029326e+02,5.103575888509326433e+02,5.085143157079426146e+02,4.900815842780445450e+02,4.593603652282117196e+02,4.081583334784921249e+02,5.077677906316217786e+02,5.059245174886322047e+02,4.874917860587340783e+02,4.567705670089014802e+02,4.055685352591819992e+02,5.062139117000356805e+02,5.043706385570458224e+02,4.859379071271478665e+02,4.552166880773149842e+02,4.040146563275955600e+02,5.051779924123114824e+02,5.033347192693216243e+02,4.849019878394238958e+02,4.541807687895909567e+02,4.029787370398710209e+02
5.124511815386472335e+02,5.107732659050431039e+02,4.939941095690056727e+02,4.660288490089408242e+02,4.194200814088335392e+02,5.098917773888852594e+02,5.082138617552812434e+02,4.914347054192438122e+02,4.634694448591786795e+02,4.168606772590715650e+02,5.073323732391231715e+02,5.056544576055194966e+02,4.888753012694819517e+02,4.609100407094167622e+02,4.143012731093098751e+02,5.057967307492660893e+02,5.041188151156622439e+02,4.873396587796249264e+02,4.593743982195596800e+02,4.127656306194526792e+02,5.047729690893614247e+02,5.030950534557575224e+02,4.863158971197201481e+02,4.583506365596549585e+02,4.117418689595475030e+02
5.117365749128446168e+02,5.101624017291027258e+02,4.944206698916871119e+02,4.681844501626586634e+02,4.244574172809453785e+02,5.094784264767515083e+02,5.079042532930100151e+02,4.921625214555942875e+02,4.659263017265657822e+02,4.221992688448526678e+02,5.072202780406586839e+02,5.056461048569171908e+02,4.899043730195014632e+02,4.636681532904726737e+02,4.199411204087599003e+02,5.058653889790030007e+02,5.042912157952614507e+02,4.885494839578457800e+02,4.623132642288169336e+02,4.185862313471041034e+02,5.049621296045659165e+02,5.033879564208243096e+02,4.876462245834085820e+02,4.614100048543799630e+02,4.176829719726672465e+02
5.111091350111336169e+02,5.095984451734333334e+02,4.944915467964323170e+02,4.693133828347620806e+02,4.273497762319792628e+02,5.090471378667472209e+02,5.075364480290472784e+02,4.924295496520460915e+02,4.672513856903759688e+02,4.252877790875930941e+02,5.069851407223610522e+02,5.054744508846610529e+02,4.903675525076599797e+02,4.651893885459895728e+02,4.232257819432068118e+02,5.057479424357294988e+02,5.042372525980293290e+02,4.891303542210282558e+02,4.639521902593578488e+02,4.219885836565751447e+02,5.049231435779749972e+02,5.034124537402748274e+02,4.883055553632737542e+02,4.631273914016034041e+02,4.211637847988204157e+02
5.095730177478199607e+02,5.079512336648242012e+02,4.917333928348681411e+02,4.647036581182724717e+02,4.196541002572807884e+02,5.073652130255038060e+02,5.057434289425082738e+02,4.895255881125521569e+02,4.624958533959563738e+02,4.174462955349649746e+02,5.051574083031878786e+02,5.035356242201922896e+02,4.873177833902362295e+02,4.602880486736403896e+02,4.152384908126491609e+02,5.038327254697983335e+02,5.022109413868026877e+02,4.859931005568466276e+02,4.589633658402510150e+02,4.139138079792594453e+02,5.029496035808719512e+02,5.013278194978763054e+02,4.851099786679202452e+02,4.580802439513245190e+02,4.130306860903327788e+02
